Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
0,805.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.47730042,0.47730042,0
0,805.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.38028509,0.38028509,0
0,805.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.34840671,0.34840671,0
0,805.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.27136243,0.27136243,0
0,805.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.2470978,0.2470978,0
0,805.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.22191635,0.22191635,0
0,805.0,2221,2220,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.22161897,0.22161897,0
0,805.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.20801151,0.20801151,0
0,805.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.20701946,0.20701946,0
0,805.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.19869529,0.19869529,0
0,805.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.18990386,0.18990386,0
0,805.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.18103819,0.18103819,0
0,805.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.17967878,0.17967878,0
0,805.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.14124925,0.14124925,0
0,805.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.12532707,0.12532707,0
0,805.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.11078062,0.11078062,0
0,805.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.10056312,0.10056312,0
0,805.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08823635,0.08823635,0
0,805.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.08483472,0.08483472,0
0,805.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.07639393,0.07639393,0
0,805.0,2192,2191,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.07325607,0.07325607,0
0,805.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.0713468,0.0713468,0
0,805.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05920642,0.05920642,0
0,805.0,155,154,CH2O + OH <=> HCO + H2O,Elementary,0.05780309,0.05780309,0
0,805.0,2238,2237,C2H3COCH2Q + H <=> C4H6O1-3OOH4,Elementary,-0.05610121,0.05610121,0
3,826.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.40997638,0.40997638,0
3,826.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.37913441,0.37913441,0
3,826.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.31860302,0.31860302,0
3,826.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.26769032,0.26769032,0
3,826.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.24592471,0.24592471,0
3,826.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.2297584,0.2297584,0
3,826.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.22638611,0.22638611,0
3,826.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.21803349,0.21803349,0
3,826.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.21107451,0.21107451,0
3,826.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.20466901,0.20466901,0
3,826.0,2221,2220,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.20176628,0.20176628,0
3,826.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.17695387,0.17695387,0
3,826.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.15387806,0.15387806,0
3,826.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.13597467,0.13597467,0
3,826.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.13566324,0.13566324,0
3,826.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.11367304,0.11367304,0
3,826.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.11178074,0.11178074,0
3,826.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.09769203,0.09769203,0
3,826.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.09151015,0.09151015,0
3,826.0,2192,2191,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.08971341,0.08971341,0
3,826.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08126911,0.08126911,0
3,826.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.06898296,0.06898296,0
3,826.0,2238,2237,C2H3COCH2Q + H <=> C4H6O1-3OOH4,Elementary,-0.06429222,0.06429222,0
3,826.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05294229,0.05294229,0
5,857.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.37742022,0.37742022,0
5,857.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.34816465,0.34816465,0
5,857.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.30519063,0.30519063,0
5,857.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.25541907,0.25541907,0
5,857.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.25079855,0.25079855,0
5,857.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.23775605,0.23775605,0
5,857.0,2221,2220,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.20697177,0.20697177,0
5,857.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.20509468,0.20509468,0
5,857.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.20182218,0.20182218,0
5,857.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.20029617,0.20029617,0
5,857.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.19583047,0.19583047,0
5,857.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.12345999,0.12345999,0
5,857.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11793439,0.11793439,0
5,857.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.10927087,0.10927087,0
5,857.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.10662305,0.10662305,0
5,857.0,2192,2191,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.1039269,0.1039269,0
5,857.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.10338647,0.10338647,0
5,857.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.10331111,0.10331111,0
5,857.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.08559157,0.08559157,0
5,857.0,2238,2237,C2H3COCH2Q + H <=> C4H6O1-3OOH4,Elementary,-0.06870103,0.06870103,0
5,857.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.06029637,0.06029637,0
5,857.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05736067,0.05736067,0
5,857.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05425551,0.05425551,0
4,869.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.29132292,0.29132292,0
4,869.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.28242805,0.28242805,0
4,869.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.25986684,0.25986684,0
4,869.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.17843815,0.17843815,0
4,869.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.16560144,0.16560144,0
4,869.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.15836138,0.15836138,0
4,869.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.14291708,0.14291708,0
4,869.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.13762193,0.13762193,0
4,869.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.13203161,0.13203161,0
4,869.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.13073607,0.13073607,0
4,869.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.12569546,0.12569546,0
4,869.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.12205321,0.12205321,0
4,869.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.1191054,0.1191054,0
4,869.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.11874422,0.11874422,0
4,869.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.10393023,0.10393023,0
4,869.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.09660449,0.09660449,0
4,869.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.0964039,0.0964039,0
4,869.0,2221,2220,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.09357796,0.09357796,0
4,869.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.09197266,0.09197266,0
4,869.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08573616,0.08573616,0
4,869.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.0789817,0.0789817,0
4,869.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.0617734,0.0617734,0
4,869.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.06120212,0.06120212,0
4,869.0,2192,2191,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.05668391,0.05668391,0
4,869.0,2238,2237,C2H3COCH2Q + H <=> C4H6O1-3OOH4,Elementary,-0.05591903,0.05591903,0
10,880.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.28710296,0.28710296,0
10,880.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.24368766,0.24368766,0
10,880.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.20791078,0.20791078,0
10,880.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.20013733,0.20013733,0
10,880.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.15624738,0.15624738,0
10,880.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.15556477,0.15556477,0
10,880.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.15466542,0.15466542,0
10,880.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.14141619,0.14141619,0
10,880.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.12523733,0.12523733,0
10,880.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.11996546,0.11996546,0
10,880.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.10873302,0.10873302,0
10,880.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.09807517,0.09807517,0
10,880.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.09473502,0.09473502,0
10,880.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.08711416,0.08711416,0
10,880.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.08703652,0.08703652,0
10,880.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.08216503,0.08216503,0
10,880.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.07788771,0.07788771,0
10,880.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.07248013,0.07248013,0
10,880.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.06715019,0.06715019,0
10,880.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.06373914,0.06373914,0
10,880.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.05247092,0.05247092,0
10,880.0,279,278,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.05013342,0.05013342,0
20,892.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.26129957,0.26129957,0
20,892.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.22409062,0.22409062,0
20,892.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.2170235,0.2170235,0
20,892.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.18603148,0.18603148,0
20,892.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.16065838,0.16065838,0
20,892.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.14532585,0.14532585,0
20,892.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.13511717,0.13511717,0
20,892.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.13212208,0.13212208,0
20,892.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.12022954,0.12022954,0
20,892.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.11838031,0.11838031,0
20,892.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.08900539,0.08900539,0
20,892.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.08873043,0.08873043,0
20,892.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.08735954,0.08735954,0
20,892.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.08589074,0.08589074,0
20,892.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.0835587,0.0835587,0
20,892.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.08344407,0.08344407,0
20,892.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.07993399,0.07993399,0
20,892.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.05939319,0.05939319,0
20,892.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05765459,0.05765459,0
20,892.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.05347057,0.05347057,0
2,897.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.28982457,0.28982457,0
2,897.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.23831516,0.23831516,0
2,897.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.21815315,0.21815315,0
2,897.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.20359989,0.20359989,0
2,897.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.16705384,0.16705384,0
2,897.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.15542841,0.15542841,0
2,897.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.14514698,0.14514698,0
2,897.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.13379134,0.13379134,0
2,897.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.12801126,0.12801126,0
2,897.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.11071074,0.11071074,0
2,897.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.09060094,0.09060094,0
2,897.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.08718849,0.08718849,0
2,897.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.08247718,0.08247718,0
2,897.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.08190554,0.08190554,0
2,897.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.07197819,0.07197819,0
2,897.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.07180142,0.07180142,0
2,897.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.06937887,0.06937887,0
2,897.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.06461208,0.06461208,0
2,897.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.06000358,0.06000358,0
2,897.0,279,278,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.05765609,0.05765609,0
2,897.0,155,154,CH2O + OH <=> HCO + H2O,Elementary,0.05445847,0.05445847,0
2,897.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.0517607,0.0517607,0
2,897.0,2312,2311,C4H5-N + O2 <=> CH2CHCHCHO + O,PLOG-Duplicate,-0.05051462,0.05051462,0
6,906.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.26842517,0.26842517,0
6,906.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.23781829,0.23781829,0
6,906.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.22076197,0.22076197,0
6,906.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.14927155,0.14927155,0
6,906.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.13317261,0.13317261,0
6,906.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.13250904,0.13250904,0
6,906.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.11911995,0.11911995,0
6,906.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.1152894,0.1152894,0
6,906.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11043007,0.11043007,0
6,906.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.11006486,0.11006486,0
6,906.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.10550187,0.10550187,0
6,906.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.10226956,0.10226956,0
6,906.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.09992122,0.09992122,0
6,906.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.09590899,0.09590899,0
6,906.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.09436969,0.09436969,0
6,906.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.09313802,0.09313802,0
6,906.0,2221,2220,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.08710646,0.08710646,0
6,906.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.0751915,0.0751915,0
6,906.0,2192,2191,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.06556376,0.06556376,0
6,906.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.06220651,0.06220651,0
6,906.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.05818721,0.05818721,0
6,906.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.0581702,0.0581702,0
6,906.0,2238,2237,C2H3COCH2Q + H <=> C4H6O1-3OOH4,Elementary,-0.05576916,0.05576916,0
6,906.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05438225,0.05438225,0
6,906.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.05024693,0.05024693,0
12,916.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.25429992,0.25429992,0
12,916.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.20649128,0.20649128,0
12,916.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.2019643,0.2019643,0
12,916.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.16842812,0.16842812,0
12,916.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.15403614,0.15403614,0
12,916.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.14012246,0.14012246,0
12,916.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.1395513,0.1395513,0
12,916.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.13266906,0.13266906,0
12,916.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.13215145,0.13215145,0
12,916.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.10081228,0.10081228,0
12,916.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.0964323,0.0964323,0
12,916.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.09527473,0.09527473,0
12,916.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08348085,0.08348085,0
12,916.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.08231386,0.08231386,0
12,916.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.08186523,0.08186523,0
12,916.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.08047021,0.08047021,0
12,916.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.07914178,0.07914178,0
12,916.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.07352621,0.07352621,0
12,916.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.07073116,0.07073116,0
12,916.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.06595971,0.06595971,0
12,916.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05308226,0.05308226,0
1,926.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.28544914,0.28544914,0
1,926.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.27629941,0.27629941,0
1,926.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.22421155,0.22421155,0
1,926.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.18864561,0.18864561,0
1,926.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.16167435,0.16167435,0
1,926.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.14958662,0.14958662,0
1,926.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.12456512,0.12456512,0
1,926.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.11758036,0.11758036,0
1,926.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.10188379,0.10188379,0
1,926.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.10016588,0.10016588,0
1,926.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.0881522,0.0881522,0
1,926.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.08630701,0.08630701,0
1,926.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.07394975,0.07394975,0
1,926.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.07301967,0.07301967,0
1,926.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.06947904,0.06947904,0
1,926.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.06902897,0.06902897,0
1,926.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.06512729,0.06512729,0
1,926.0,279,278,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.06209912,0.06209912,0
1,926.0,2190,2189,C4H6 + O <=> C4H5-I + OH,Elementary,-0.05818496,0.05818496,0
1,926.0,2312,2311,C4H5-N + O2 <=> CH2CHCHCHO + O,PLOG-Duplicate,-0.05586475,0.05586475,0
1,926.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.05544214,0.05544214,0
1,926.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.05083416,0.05083416,0
1,926.0,155,154,CH2O + OH <=> HCO + H2O,Elementary,0.05063201,0.05063201,0
19,927.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.27471192,0.27471192,0
19,927.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.25189898,0.25189898,0
19,927.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.19531459,0.19531459,0
19,927.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.18439559,0.18439559,0
19,927.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.15146185,0.15146185,0
19,927.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.14110806,0.14110806,0
19,927.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.12784555,0.12784555,0
19,927.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.10731183,0.10731183,0
19,927.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.0982673,0.0982673,0
19,927.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.08324567,0.08324567,0
