Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
6,1100.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.05358888,0.05358888,0
6,1100.0,51,50,h + o2 (+M) => ho2 (+M),Falloff,0.05172343,0.05172343,0
12,1200.0,15,14,h + o2 => o + oh,Elementary,-0.13949707,0.13949707,0
12,1200.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.12789221,0.12789221,0
12,1200.0,540,539,ch3 + o2 + M => ch3o2 + M,ThirdBody,-0.12470684,0.12470684,0
12,1200.0,100,99,2 ho2 => h2o2 + o2,Duplicate,0.12108776,0.12108776,0
12,1200.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.11764995,0.11764995,0
12,1200.0,539,538,ch3o2 + M => ch3 + o2 + M,ThirdBody,0.09524631,0.09524631,0
12,1200.0,102,101,h2o2 (+M) => 2 oh (+M),Falloff,-0.08643132,0.08643132,0
12,1200.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.08576061,0.08576061,0
12,1200.0,1093,1092,nc7h16 + ho2 => c7h15-2 + h2o2,Elementary,-0.07253232,0.07253232,0
12,1200.0,322,321,ch3 + c2h5 => c3h8,Elementary,0.06815562,0.06815562,0
12,1200.0,1095,1094,nc7h16 + ho2 => c7h15-3 + h2o2,Elementary,-0.06363387,0.06363387,0
12,1200.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.05166929,0.05166929,0
12,1200.0,553,552,c2h5 + ho2 => c2h5o + oh,Elementary,-0.05101723,0.05101723,0
12,1200.0,1063,1062,nc7h16 => c5h11-1 + c2h5,Elementary,-0.05046046,0.05046046,0
16,1200.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.1703744,0.1703744,0
16,1200.0,15,14,h + o2 => o + oh,Elementary,-0.11940727,0.11940727,0
16,1200.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.11740996,0.11740996,0
16,1200.0,540,539,ch3 + o2 + M => ch3o2 + M,ThirdBody,-0.11634268,0.11634268,0
16,1200.0,322,321,ch3 + c2h5 => c3h8,Elementary,0.10534139,0.10534139,0
16,1200.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.10379732,0.10379732,0
16,1200.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.08432341,0.08432341,0
16,1200.0,100,99,2 ho2 => h2o2 + o2,Duplicate,0.07642733,0.07642733,0
16,1200.0,539,538,ch3o2 + M => ch3 + o2 + M,ThirdBody,0.07469331,0.07469331,0
16,1200.0,293,292,nc3h7 => ch3 + c2h4,Elementary,0.07175201,0.07175201,0
16,1200.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.06397733,0.06397733,0
16,1200.0,295,294,nc3h7 => h + c3h6,Elementary,-0.06070953,0.06070953,0
16,1200.0,1087,1086,nc7h16 + oh => c7h15-3 + h2o,Elementary,0.05666719,0.05666719,0
16,1200.0,102,101,h2o2 (+M) => 2 oh (+M),Falloff,-0.05278322,0.05278322,0
16,1200.0,1063,1062,nc7h16 => c5h11-1 + c2h5,Elementary,-0.05166956,0.05166956,0
20,1200.0,540,539,ch3 + o2 + M => ch3o2 + M,ThirdBody,-0.16077287,0.16077287,0
20,1200.0,539,538,ch3o2 + M => ch3 + o2 + M,ThirdBody,0.12415949,0.12415949,0
20,1200.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.12324337,0.12324337,0
20,1200.0,100,99,2 ho2 => h2o2 + o2,Duplicate,0.11612253,0.11612253,0
20,1200.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.10131976,0.10131976,0
