Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
15,1639.0,437,436,CH2CO + H <=> HCCO + H2,Elementary,-0.05648121,0.05648121,0
12,1651.0,3913,3912,MP1J <=> C2H4 + CH3OCO,Elementary,-0.38842467,0.38842467,0
12,1651.0,3912,3911,MB-C5H10O2 <=> MP1J + CH3,PLOG,-0.20753602,0.20753602,0
12,1651.0,2187,2186,MB-C5H10O2 <=> ME2J + C2H5,PLOG,-0.08530086,0.08530086,0
12,1651.0,2216,2215,MB-C5H10O2 + H <=> H2 + MB4J,Duplicate,-0.06250096,0.06250096,0
12,1651.0,2186,2185,MB-C5H10O2 <=> BAOJ + CH3,PLOG,-0.05456282,0.05456282,0
18,698.0,2204,2203,MB-C5H10O2 + OH <=> H2O + MB3J,Elementary,1.95316721,1.95316721,0
18,698.0,2212,2211,MB-C5H10O2 + OH <=> H2O + MB4J,Elementary,-0.53030735,0.53030735,0
18,698.0,3977,3976,MB2OO <=> MB2D + HO2,Elementary,0.49091023,0.49091023,0
18,698.0,38,37,2 HO2 <=> H2O2 + O2,Elementary,0.39355587,0.39355587,0
18,698.0,3982,3981,MB2OOH4J => MB2OO,Elementary,0.35759607,0.35759607,0
18,698.0,3981,3980,MB2OO => MB2OOH4J,Elementary,-0.30856904,0.30856904,0
18,698.0,2190,2189,MB-C5H10O2 + OH <=> H2O + MBMJ,Elementary,-0.27130016,0.27130016,0
18,698.0,3719,3718,MB2OOH4J + O2 <=> MB2OOH4O2,Elementary,-0.22975598,0.22975598,0
18,698.0,195,194,CH2O + OH <=> HCO + H2O,Elementary,0.19927954,0.19927954,0
18,698.0,39,38,2 HO2 <=> 2 OH + O2,Elementary,-0.19588403,0.19588403,0
18,698.0,3966,3965,MB-C5H10O2 + HO2 <=> H2O2 + MBMJ,Elementary,-0.15861729,0.15861729,0
18,698.0,2221,2220,MB-C5H10O2 + OH <=> H2O + MB2J,Elementary,-0.13707178,0.13707178,0
18,698.0,2193,2192,MB-C5H10O2 + CH3O => CH3OH + MBMJ,Elementary,-0.1244908,0.1244908,0
18,698.0,179,178,CH3O + O2 <=> CH2O + HO2,Elementary,0.11802258,0.11802258,0
18,698.0,3944,3943,MB4OOH2O2 => MB2OOH4O2,Elementary,0.1143755,0.1143755,0
18,698.0,3985,3984,MB3OO => MB3OOHMJ,Elementary,-0.11160952,0.11160952,0
18,698.0,3730,3729,MB2OOH4O2 <=> MBKET24 + OH,Elementary,0.10991939,0.10991939,0
18,698.0,134,133,CH3O2 + HO2 => O2 + CH2O + H2O,Elementary,0.10497716,0.10497716,0
18,698.0,3945,3944,MB2OOH4O2 => MB4OOH2O2,Elementary,-0.09426367,0.09426367,0
18,698.0,3967,3966,MB-C5H10O2 + HO2 <=> H2O2 + MB4J,Elementary,-0.09393884,0.09393884,0
18,698.0,3723,3722,MB4OOH2O2 <=> MBKET42 + OH,Elementary,-0.09315744,0.09315744,0
18,698.0,3991,3990,MBMOO => MBMOOH3J,Elementary,-0.08363784,0.08363784,0
18,698.0,4005,4004,MB2J + HO2 => MB2O + OH,Elementary,-0.07702991,0.07702991,0
18,698.0,200,199,CH2O + CH3O2 <=> HCO + CH3O2H,Elementary,-0.0754851,0.0754851,0
18,698.0,4009,4008,MB2J + CH3O2 => MB2O + CH3O,Elementary,0.06568188,0.06568188,0
18,698.0,3970,3969,MB-C5H10O2 + CH3O2 <=> CH3O2H + MBMJ,Elementary,-0.06169592,0.06169592,0
18,698.0,3990,3989,MB4OOH2J => MB4OO,Elementary,0.05935006,0.05935006,0
18,698.0,3743,3742,MBKET42 => OH + CH2CHO + ME2DO,Elementary,-0.05732985,0.05732985,0
18,698.0,3979,3978,MB3OO <=> MB2D + HO2,Elementary,0.05495672,0.05495672,0
18,698.0,3989,3988,MB4OO => MB4OOH2J,Elementary,-0.05449264,0.05449264,0
19,740.0,2204,2203,MB-C5H10O2 + OH <=> H2O + MB3J,Elementary,1.44846272,1.44846272,0
19,740.0,38,37,2 HO2 <=> H2O2 + O2,Elementary,0.52867713,0.52867713,0
19,740.0,2212,2211,MB-C5H10O2 + OH <=> H2O + MB4J,Elementary,-0.515463,0.515463,0
19,740.0,3977,3976,MB2OO <=> MB2D + HO2,Elementary,0.31412918,0.31412918,0
19,740.0,2190,2189,MB-C5H10O2 + OH <=> H2O + MBMJ,Elementary,-0.2995465,0.2995465,0
19,740.0,3981,3980,MB2OO => MB2OOH4J,Elementary,-0.23445155,0.23445155,0
19,740.0,39,38,2 HO2 <=> 2 OH + O2,Elementary,-0.22497841,0.22497841,0
19,740.0,3982,3981,MB2OOH4J => MB2OO,Elementary,0.21230203,0.21230203,0
19,740.0,195,194,CH2O + OH <=> HCO + H2O,Elementary,0.20466923,0.20466923,0
19,740.0,3966,3965,MB-C5H10O2 + HO2 <=> H2O2 + MBMJ,Elementary,-0.20192626,0.20192626,0
19,740.0,3719,3718,MB2OOH4J + O2 <=> MB2OOH4O2,Elementary,-0.19463382,0.19463382,0
19,740.0,3990,3989,MB4OOH2J => MB4OO,Elementary,0.14900352,0.14900352,0
19,740.0,2183,2182,MB4J => C2H4 + ME2J,Elementary,0.13866649,0.13866649,0
19,740.0,2193,2192,MB-C5H10O2 + CH3O => CH3OH + MBMJ,Elementary,-0.13704808,0.13704808,0
19,740.0,4005,4004,MB2J + HO2 => MB2O + OH,Elementary,-0.12521867,0.12521867,0
19,740.0,134,133,CH3O2 + HO2 => O2 + CH2O + H2O,Elementary,0.11840244,0.11840244,0
19,740.0,3989,3988,MB4OO => MB4OOH2J,Elementary,-0.11550694,0.11550694,0
19,740.0,3721,3720,MB4OOH2J + O2 <=> MB4OOH2O2,Elementary,-0.10912228,0.10912228,0
19,740.0,179,178,CH3O + O2 <=> CH2O + HO2,Elementary,0.10742883,0.10742883,0
19,740.0,3991,3990,MBMOO => MBMOOH3J,Elementary,-0.10352526,0.10352526,0
19,740.0,3967,3966,MB-C5H10O2 + HO2 <=> H2O2 + MB4J,Elementary,-0.10116433,0.10116433,0
19,740.0,200,199,CH2O + CH3O2 <=> HCO + CH3O2H,Elementary,-0.09828649,0.09828649,0
19,740.0,3985,3984,MB3OO => MB3OOHMJ,Elementary,-0.092521,0.092521,0
